Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Temp_diff,Rot_speed_rad/s,Power,Tool_Torque,Machine failure,UDI
302.9,311.0,1452,58.3,123,0,8.100000000000023,152.053084433746,8864.69482248739,7170.9,0,4604
302.9,311.0,1820,24.6,128,1,8.100000000000023,190.58995431778078,4688.512876217407,3148.8,0,4605
302.9,311.0,1469,48.7,130,0,8.100000000000023,153.8333202707802,7491.682697186997,6331.0,0,4606
302.9,311.1,1556,45.3,135,1,8.200000000000045,162.9439389661906,7381.3604351684335,6115.5,0,4607
303.0,311.1,1980,20.2,137,1,8.100000000000023,207.34511513692632,4188.371325765912,2767.4,0,4608
303.0,311.2,1519,38.0,139,2,8.199999999999989,159.0693080267632,6044.633705017001,5282.0,0,4609
303.0,311.2,1456,44.0,142,1,8.199999999999989,152.4719634542246,6708.766391985882,6248.0,0,4610
303.1,311.2,1394,45.3,144,1,8.099999999999966,145.97933863680572,6612.864040247298,6523.2,0,4611
303.0,311.3,1365,56.2,146,1,8.300000000000011,142.94246573833559,8033.36657449446,8205.2,1,4612
303.0,311.3,2194,16.5,148,1,8.300000000000011,229.75514273253353,3790.959855086803,2442.0,0,4613
303.1,311.3,1403,55.6,150,1,8.199999999999989,146.92181643288265,8168.852993668275,8340.0,0,4614
303.0,311.2,1503,37.0,152,0,8.199999999999989,157.39379194484863,5823.570301959399,5624.0,0,4615
303.0,311.3,1793,29.3,157,1,8.300000000000011,187.76252092954996,5501.441863235814,4600.1,0,4616
303.1,311.4,1829,24.5,159,1,8.299999999999955,191.5324321138577,4692.544586789514,3895.5,0,4617
303.1,311.4,1831,23.3,161,2,8.299999999999955,191.74187162409703,4467.585608841461,3751.3,0,4618
303.0,311.3,1335,53.6,164,2,8.300000000000011,139.80087308474577,7493.3267973423735,8790.4,1,4619
303.1,311.3,2056,19.7,167,0,8.199999999999989,215.30381652602048,4241.485185562603,3289.9,0,4620
303.1,311.3,1336,52.6,172,1,8.199999999999989,139.90559283986545,7359.034183376923,9047.2,1,4621
303.0,311.2,1341,51.0,174,1,8.199999999999989,140.42919161546374,7161.888772388651,8874.0,1,4622
303.0,311.1,1526,37.3,176,2,8.100000000000023,159.8023463126008,5960.62751746001,6564.799999999999,0,4623
303.0,311.1,1525,40.7,179,1,8.100000000000023,159.69762655748113,6499.693400889482,7285.3,0,4624
303.0,311.1,1428,39.8,181,2,8.100000000000023,149.53981031087415,5951.684450372791,7203.799999999999,0,4625
303.0,311.2,1511,45.7,184,1,8.199999999999989,158.2315499858059,7231.1818343513305,8408.800000000001,0,4626
303.0,311.2,1664,29.8,186,1,8.199999999999989,174.25367251911385,5192.759441069593,5542.8,0,4627
303.0,311.2,1592,38.9,188,2,8.199999999999989,166.71385015049836,6485.168770854386,7313.2,0,4628
303.0,311.1,1597,36.7,191,2,8.100000000000023,167.23744892609665,6137.614375587747,7009.700000000001,0,4629
303.0,311.2,1735,26.1,194,1,8.199999999999989,181.6887751326097,4742.077030961113,5063.400000000001,0,4630
302.9,311.2,1751,23.8,196,1,8.300000000000011,183.36429121452426,4364.070130905678,4664.8,0,4631
303.0,311.2,1383,44.6,198,1,8.199999999999989,144.82742133048944,6459.3029913398295,8830.800000000001,0,4632
302.9,311.2,1330,53.7,200,2,8.300000000000011,139.2772743091475,7479.189630401221,10740.0,1,4633
303.0,311.2,1382,50.5,203,1,8.199999999999989,144.7227015753698,7308.496429556175,10251.5,0,4634
303.0,311.2,1755,30.4,205,1,8.199999999999989,183.7831702350029,5587.008375144088,6232.0,0,4635
303.0,311.2,1614,35.7,207,2,8.199999999999989,169.01768476313086,6033.9313460437725,7389.900000000001,0,4636
303.0,311.3,1466,43.0,210,1,8.300000000000011,153.5191610054212,6601.3239232331125,9030.0,0,4637
303.1,311.3,1847,24.7,212,2,8.199999999999989,193.4173877060116,4777.4094763384865,5236.4,0,4638
303.1,311.3,1474,34.8,215,1,8.199999999999989,154.3569190463785,5371.620782813971,7481.999999999999,0,4639
303.1,311.3,1657,31.8,217,1,8.199999999999989,173.52063423327624,5517.956168618184,6900.6,0,4640
303.1,311.2,1435,40.1,219,1,8.099999999999966,150.27284859671175,6025.941228728141,8781.9,0,4641
303.1,311.3,1494,42.7,221,0,8.199999999999989,156.4513141487717,6680.471114152552,9436.7,0,4642
303.2,311.4,1238,54.6,226,1,8.199999999999989,129.6430568381388,7078.5109033623785,12339.6,1,4643
303.2,311.4,1324,54.2,228,1,8.199999999999989,138.64895577842952,7514.77340319088,12357.6,1,4644
303.2,311.4,1514,41.2,230,1,8.199999999999989,158.54570925116488,6532.083221147994,9476.0,0,4645
303.3,311.4,1732,25.6,232,1,8.099999999999966,181.37461586725072,4643.190166201619,5939.200000000001,0,4646
303.3,311.4,1497,46.0,234,1,8.099999999999966,156.76547341413067,7211.211777050011,10764.0,1,4647
303.3,311.4,1958,21.5,0,1,8.099999999999966,205.04128052429382,4408.387531272318,0.0,0,4648
303.3,311.4,1630,32.5,2,1,8.099999999999966,170.69320084504542,5547.5290274639765,65.0,0,4649
303.3,311.4,1395,59.1,4,2,8.099999999999966,146.08405839192537,8633.567850962789,236.4,0,4650
303.3,311.4,1658,30.5,7,1,8.099999999999966,173.6253539883959,5295.573296646075,213.5,0,4651
303.2,311.4,1349,51.1,9,1,8.199999999999989,141.26694965642102,7218.741127443114,459.90000000000003,1,4652
303.1,311.2,1452,52.9,11,1,8.099999999999966,152.053084433746,8043.608166545163,581.9,0,4653
303.1,311.1,1594,35.5,13,2,8.0,166.92328966073768,5925.776782956188,461.5,0,4654
303.1,311.0,1510,47.6,16,2,7.899999999999977,158.12683023068624,7526.837118980665,761.6,0,4655
303.1,311.1,1854,22.6,19,1,8.0,194.1504259918492,4387.799627415792,429.40000000000003,0,4656
303.1,311.2,1626,32.3,21,1,8.099999999999966,170.27432182456678,5499.860594933507,678.3,0,4657
303.1,311.2,1628,35.2,23,1,8.099999999999966,170.4837613348061,6001.028398985175,809.6,0,4658
303.1,311.2,1679,34.8,25,1,8.099999999999966,175.82446884590874,6118.691515837623,869.9999999999999,0,4659
303.1,311.2,1489,44.5,27,2,8.099999999999966,155.92771537317338,6938.783334106216,1201.5,0,4660
303.2,311.2,1439,43.9,30,1,8.0,150.6917276171904,6615.366842394658,1317.0,0,4661
303.3,311.3,1350,48.1,32,1,8.0,141.3716694115407,6799.9772986951075,1539.2,1,4662
303.3,311.2,1607,31.7,34,0,7.899999999999977,168.28464647729325,5334.623293330196,1077.8,0,4663
303.3,311.3,1389,53.9,39,1,8.0,145.4557398612074,7840.064378519079,2102.1,0,4664
303.3,311.3,1566,46.1,41,2,8.0,163.9911365173872,7559.99139345155,1890.1000000000001,0,4665
303.4,311.4,1307,54.0,44,2,8.0,136.8687199413953,7390.910876835347,2376.0,1,4666
303.3,311.5,1569,36.6,47,2,8.199999999999989,164.30529578274619,6013.573825648511,1720.2,0,4667
303.3,311.4,1651,30.6,50,0,8.099999999999966,172.89231570255828,5290.504860498284,1530.0,0,4668
303.3,311.4,1692,27.9,55,0,8.099999999999966,177.1858256624643,4943.484535982754,1534.5,0,4669
303.3,311.5,1373,47.3,60,2,8.199999999999989,143.78022377929287,6800.804584760553,2838.0,1,4670
303.2,311.4,1610,35.5,63,1,8.199999999999989,168.59880574265222,5985.257603864154,2236.5,0,4671
303.3,311.4,1511,43.4,65,1,8.099999999999966,158.2315499858059,6867.249269383977,2821.0,0,4672
303.3,311.5,1412,55.6,67,1,8.199999999999989,147.86429422895958,8221.254759130154,3725.2000000000003,0,4673
303.4,311.5,1501,36.2,69,1,8.100000000000023,157.1843524346093,5690.073558132857,2497.8,0,4674
303.4,311.5,1414,44.8,71,1,8.100000000000023,148.0737337391989,6633.70327151611,3180.7999999999997,0,4675
303.5,311.5,1629,33.5,73,0,8.0,170.58848108992575,5714.714116512512,2445.5,0,4676
303.4,311.5,1879,21.3,78,1,8.100000000000023,196.7684198698407,4191.167343227607,1661.4,0,4677
303.5,311.6,1466,47.0,80,0,8.100000000000023,153.5191610054212,7215.400567254797,3760.0,0,4678
303.6,311.7,1476,40.1,85,0,8.099999999999966,154.5663585566178,6198.110978120375,3408.5,0,4679
303.6,311.8,1695,30.7,90,1,8.199999999999989,177.4999849278233,5449.249537284175,2763.0,0,4680
303.6,311.7,1491,39.8,92,1,8.099999999999966,156.1371548834127,6214.258764359825,3661.6,0,4681
303.6,311.8,1659,34.7,94,2,8.199999999999989,173.73007374351556,6028.43355889999,3261.8,0,4682
303.6,311.8,1567,31.7,97,1,8.199999999999989,164.09585627250686,5201.838643838468,3074.9,0,4683
303.6,311.8,1736,32.9,99,1,8.199999999999989,181.79349488772937,5981.0059818062955,3257.1,0,4684
303.6,311.8,1421,44.8,101,2,8.199999999999989,148.80677202503654,6666.543386721636,4524.799999999999,1,4685
303.6,311.8,1627,30.8,104,2,8.199999999999989,170.37904157968643,5247.674480654342,3203.2000000000003,0,4686
303.5,311.6,1562,34.2,107,2,8.100000000000023,163.57225749690855,5594.171206394273,3659.4,0,4687
303.5,311.6,2183,17.0,110,1,8.100000000000023,228.60322542621728,3886.2548322456937,1870.0,0,4688
303.5,311.6,1577,38.1,112,1,8.100000000000023,165.14305382370344,6291.9503506831015,4267.2,0,4689
303.4,311.5,1560,36.4,114,2,8.100000000000023,163.36281798666923,5946.40657471476,4149.599999999999,0,4690
303.4,311.5,1483,43.0,117,2,8.100000000000023,155.29939684245542,6677.874064225583,5031.0,0,4691
303.5,311.5,1535,33.3,120,1,8.0,160.74482410867773,5352.802642818968,3995.9999999999995,0,4692
303.4,311.4,1606,29.6,122,2,8.0,168.17992672217358,4978.125830976338,3611.2000000000003,0,4693
303.4,311.5,1817,24.7,125,2,8.100000000000023,190.27579505242178,4699.812137794818,3087.5,0,4694
303.4,311.5,1424,50.8,128,1,8.100000000000023,149.1209312903955,7575.343309552091,6502.4,0,4695
303.3,311.6,1514,34.7,130,1,8.300000000000011,158.54570925116488,5501.536111015422,4511.0,0,4696
303.4,311.6,1449,41.7,132,1,8.200000000000045,151.738925168387,6327.5131795217385,5504.400000000001,0,4697
303.5,311.6,1573,34.0,134,2,8.100000000000023,164.7241748032248,5600.621943309643,4556.0,0,4698
303.4,311.6,1564,41.9,137,1,8.200000000000045,163.78169700714787,6862.453104599495,5740.3,0,4699
303.5,311.6,1428,46.2,139,1,8.100000000000023,149.53981031087415,6908.739236362386,6421.8,0,4700
303.5,311.7,1620,31.0,141,1,8.199999999999989,169.64600329384882,5259.026102109314,4371.0,0,4701
303.5,311.7,1584,32.7,143,0,8.199999999999989,165.87609210954108,5424.148211981994,4676.1,0,4702
303.6,311.8,1222,66.8,148,1,8.199999999999989,127.96754075622424,8548.231722515779,9886.4,1,4703
303.6,311.8,1432,42.5,150,2,8.199999999999989,149.9586893313528,6373.244296582493,6375.0,0,4704
303.7,311.9,1561,33.3,153,1,8.199999999999989,163.4675377417889,5443.46900680157,5094.9,0,4705
303.6,311.8,1614,33.2,155,1,8.199999999999989,169.01768476313086,5611.387134135945,5146.0,0,4706
303.5,311.7,1959,22.3,157,1,8.199999999999989,205.14600027941347,4574.755806230921,3501.1,0,4707
303.5,311.8,1944,23.5,159,1,8.300000000000011,203.57520395261858,4784.017292886537,3736.5,0,4708
303.4,311.7,1793,25.8,161,1,8.300000000000011,187.76252092954996,4844.2730399823895,4153.8,0,4709
303.4,311.6,1446,50.0,163,2,8.200000000000045,151.42476590302803,7571.238295151402,8150.0,0,4710
303.4,311.7,1673,32.2,166,1,8.300000000000011,175.19615031519078,5641.316040149143,5345.200000000001,0,4711
303.4,311.7,1515,44.2,168,2,8.300000000000011,158.65042900628455,7012.348962077778,7425.6,0,4712
303.4,311.8,1564,35.9,171,1,8.400000000000034,163.78169700714787,5879.762922556608,6138.9,0,4713
303.5,311.8,1451,45.2,173,1,8.300000000000011,151.94836467862632,6868.06608347391,7819.6,0,4714
303.4,311.8,1693,28.3,175,0,8.400000000000034,177.29054541758398,5017.3224353176265,4952.5,0,4715
303.4,311.7,1476,42.3,180,1,8.300000000000011,154.5663585566178,6538.156966944933,7613.999999999999,0,4716
303.4,311.6,1712,30.1,182,1,8.200000000000045,179.28022076485752,5396.334645022212,5478.2,0,4717
303.4,311.6,1425,45.4,184,2,8.200000000000045,149.22565104551518,6774.844557466389,8353.6,0,4718
303.3,311.6,1337,56.8,187,1,8.300000000000011,140.0103125949851,7952.585755395153,10621.6,1,4719
303.4,311.7,1690,34.9,189,2,8.300000000000011,176.97638615222502,6176.475876712653,6596.099999999999,0,4720
303.4,311.7,1353,44.1,192,2,8.300000000000011,141.68582867689966,6248.345044651275,8467.2,1,4721
303.5,311.8,1927,21.9,195,1,8.300000000000011,201.79496811558437,4419.309801731298,4270.5,0,4722
303.4,311.8,1391,42.7,197,2,8.400000000000034,145.66517937144673,6219.903159160775,8411.900000000001,0,4723
303.4,311.8,1366,50.9,200,1,8.400000000000034,143.04718549345523,7281.101741616871,10180.0,1,4724
303.4,311.9,1771,31.6,202,1,8.5,185.45868631691744,5860.494487614591,6383.200000000001,0,4725
303.4,311.8,1515,42.6,204,2,8.400000000000034,158.65042900628455,6758.508275667722,8690.4,0,4726
303.4,311.8,2133,18.3,207,2,8.400000000000034,223.3672376702343,4087.6204493652876,3788.1000000000004,0,4727
303.4,311.8,1341,47.0,210,2,8.400000000000034,140.42919161546374,6600.1720059267955,9870.0,1,4728
303.4,311.7,1406,47.1,213,1,8.300000000000011,147.23597569824162,6934.814455387181,10032.300000000001,0,4729
303.4,311.8,1306,61.0,215,1,8.400000000000034,136.76400018627567,8342.604011362815,13115.0,1,4730
303.3,311.7,1508,35.5,217,1,8.399999999999977,157.91739072044692,5606.067370575865,7703.5,0,4731
303.3,311.6,1301,45.1,219,1,8.300000000000011,136.24040141067735,6144.442103621549,9876.9,1,4732
303.3,311.7,1539,38.5,221,1,8.399999999999977,161.16370312915637,6204.8025704725205,8508.5,0,4733
303.3,311.6,1484,44.6,223,1,8.300000000000011,155.4041165975751,6931.0236002518495,9945.800000000001,0,4734
303.2,311.5,1507,39.2,225,1,8.300000000000011,157.81267096532727,6186.25670184083,8820.0,0,4735
303.2,311.5,1544,42.5,227,1,8.300000000000011,161.6873019047547,6871.710330952074,9647.5,0,4736
303.2,311.5,1513,37.9,0,1,8.300000000000011,158.44098949604523,6004.913501900114,0.0,0,4737
303.2,311.5,1336,58.2,2,2,8.300000000000011,139.90559283986545,8142.505503280169,116.4,1,4738
303.2,311.4,2102,19.0,5,2,8.199999999999989,220.12092526152483,4182.297579968972,95.0,0,4739
303.2,311.4,1351,53.8,8,1,8.199999999999989,141.47638916666034,7611.429737166326,430.4,1,4740
303.3,311.5,1601,35.2,10,1,8.199999999999989,167.6563279465753,5901.50274371945,352.0,0,4741
303.2,311.3,1393,52.9,12,1,8.100000000000023,145.87461888168605,7716.767338841191,634.8,0,4742
303.3,311.3,1592,33.7,14,1,8.0,166.71385015049836,5618.256750071795,471.80000000000007,0,4743
303.3,311.3,1409,51.8,16,1,8.0,147.5501349636006,7643.096991114511,828.8,0,4744
303.3,311.3,1393,47.4,18,1,8.0,145.87461888168605,6914.456934991918,853.1999999999999,0,4745
303.2,311.2,1475,43.1,20,0,8.0,154.46163880149817,6657.296632344572,862.0,0,4746
303.2,311.2,1427,45.6,25,1,8.0,149.4350905557545,6814.240129342405,1140.0,0,4747
303.3,311.2,1763,27.3,27,1,7.899999999999977,184.62092827596015,5040.1513419337125,737.1,0,4748
303.2,311.2,1363,46.7,29,1,8.0,142.73302622809626,6665.632324852096,1354.3000000000002,1,4749
303.2,311.2,1404,50.9,31,1,8.0,147.02653618800232,7483.650691969318,1577.8999999999999,0,4750
303.2,311.2,1688,31.9,33,2,8.0,176.7669466419857,5638.865597879343,1052.7,0,4751
303.3,311.4,1510,37.3,36,1,8.099999999999966,158.12683023068624,5898.130767604596,1342.8,0,4752
303.3,311.3,1502,39.5,38,0,8.0,157.28907218972896,6212.918351494293,1501.0,0,4753
303.2,311.4,1607,36.6,43,0,8.199999999999989,168.28464647729325,6159.218061068933,1573.8,0,4754
303.3,311.5,1384,54.8,48,2,8.199999999999989,144.93214108560912,7942.281331491379,2630.3999999999996,0,4755
303.4,311.7,1295,51.3,51,1,8.300000000000011,135.6120828799594,6956.899851741916,2616.2999999999997,1,4756
303.4,311.7,1991,19.0,53,0,8.300000000000011,208.4970324432426,3961.4436164216095,1007.0,0,4757
303.4,311.6,1497,42.8,58,1,8.200000000000045,156.76547341413067,6709.562262124792,2482.3999999999996,0,4758
303.5,311.6,1465,48.7,60,1,8.100000000000023,153.41444125030156,7471.283288889686,2922.0,0,4759
303.5,311.6,1361,46.5,62,1,8.100000000000023,142.52358671785694,6627.346782380348,2883.0,1,4760
303.6,311.7,1546,38.5,64,1,8.099999999999966,161.896741414994,6233.024544477269,2464.0,0,4761
303.7,311.9,1332,52.7,66,0,8.199999999999989,139.4867138193868,7350.949818281685,3478.2000000000003,1,4762
303.7,312.0,2663,11.4,71,2,8.300000000000011,278.86870788365394,3179.103269873655,809.4,1,4763
303.7,312.1,1443,45.9,74,1,8.400000000000034,151.11060663766904,6935.976844669009,3396.6,0,4764
303.7,312.0,1402,48.6,76,2,8.300000000000011,146.817096677763,7135.310898539282,3693.6,0,4765
303.7,312.0,1892,22.5,79,1,8.300000000000011,198.12977668639627,4457.919975443916,1777.5,0,4766
303.6,312.0,1645,35.7,81,2,8.399999999999977,172.26399717184032,6149.8246990347,2891.7000000000003,0,4767
303.6,311.9,1473,50.1,84,1,8.299999999999955,154.25219929125885,7728.035184492069,4208.400000000001,0,4768
303.6,312.0,1309,52.9,86,1,8.399999999999977,137.07815945163463,7251.434634991472,4549.4,1,4769
303.6,311.9,1544,37.1,88,0,8.299999999999955,161.6873019047547,5998.5989006663995,3264.8,0,4770
303.5,311.9,1344,49.3,93,1,8.399999999999977,140.74335088082273,6938.64719842456,4584.9,1,4771
303.6,311.9,1617,36.0,95,2,8.299999999999955,169.33184402848985,6095.946385025634,3420.0,0,4772
303.6,312.0,1435,37.9,98,2,8.399999999999977,150.27284859671175,5695.3409618153755,3714.2,0,4773
303.6,312.0,1391,50.3,101,1,8.399999999999977,145.66517937144673,7326.95852238377,5080.299999999999,0,4774
303.6,312.0,1827,23.3,103,1,8.399999999999977,191.3229926036184,4457.825727664309,2399.9,0,4775
303.5,312.0,1761,25.8,105,1,8.5,184.41148876572086,4757.8164101555985,2709.0,0,4776
303.5,312.1,1522,36.4,107,1,8.600000000000023,159.38346729212216,5801.558209433247,3894.7999999999997,0,4777
303.5,312.2,1818,23.6,109,2,8.699999999999989,190.38051480754146,4492.980149457979,2572.4,0,4778
303.6,312.2,1371,54.6,112,0,8.599999999999966,143.57078426905355,7838.964821090324,6115.2,1,4779
303.7,312.3,1511,38.9,117,1,8.600000000000023,158.2315499858059,6155.20729444785,4551.3,0,4780
303.7,312.4,1404,46.6,119,1,8.699999999999989,147.02653618800232,6851.436586360908,5545.400000000001,0,4781
303.7,312.3,1384,45.9,121,1,8.600000000000023,144.93214108560912,6652.385275829458,5553.9,0,4782
303.8,312.5,1368,52.6,123,1,8.699999999999989,143.25662500369455,7535.298475194334,6469.8,0,4783
303.7,312.5,1641,36.0,125,1,8.800000000000011,171.84511815136167,6186.42425344902,4500.0,0,4784
303.9,312.6,1642,32.3,127,1,8.700000000000045,171.94983790648135,5553.979764379347,4102.099999999999,0,4785
303.9,312.7,1401,50.0,129,0,8.800000000000011,146.71237692264333,7335.618846132166,6450.0,0,4786
303.8,312.6,1577,41.3,134,1,8.800000000000011,165.14305382370344,6820.408122918951,5534.2,0,4787
303.7,312.6,1396,44.1,136,1,8.900000000000034,146.18877814704504,6446.925116284687,5997.6,0,4788
303.7,312.6,1514,35.5,138,0,8.900000000000034,158.54570925116488,5628.372678416354,4899.0,0,4789
303.8,312.8,1646,35.8,143,1,9.0,172.36871692695996,6170.800065985166,5119.4,0,4790
303.8,312.8,1443,40.7,145,1,9.0,151.11060663766904,6150.201690153131,5901.5,0,4791
303.7,312.7,1469,48.5,147,2,9.0,153.8333202707802,7460.91603313284,7129.5,0,4792
303.7,312.7,1564,40.2,150,0,9.0,163.78169700714787,6584.024219687345,6030.0,0,4793
303.6,312.6,1498,40.2,155,0,9.0,156.87019316925034,6306.181765403864,6231.0,0,4794
303.6,312.6,1699,27.9,160,1,9.0,177.91886394830195,4963.936304157624,4464.0,0,4795
303.6,312.5,1431,49.0,162,1,8.899999999999977,149.8539695762331,7342.844509235422,7938.0,0,4796
303.5,312.4,1390,47.3,164,1,8.899999999999977,145.56045961632708,6885.00973985227,7757.2,0,4797
303.5,312.5,1380,46.1,166,1,9.0,144.51326206513048,6662.061381202515,7652.6,0,4798
303.5,312.5,1457,46.4,168,1,9.0,152.57668320934428,7079.558100913575,7795.2,0,4799
303.5,312.5,1418,42.2,170,1,9.0,148.49261275967754,6266.388258458393,7174.000000000001,0,4800
303.5,312.5,1353,51.0,172,2,9.0,141.68582867689966,7225.977262521883,8772.0,0,4801
303.5,312.4,1574,32.7,175,1,8.899999999999977,164.82889455834447,5389.904852057864,5722.500000000001,0,4802
303.5,312.4,1318,54.2,177,2,8.899999999999977,138.02063724771156,7480.718538825967,9593.4,0,4803
303.6,312.5,1710,31.4,180,1,8.899999999999977,179.0707812546182,5622.8225313950115,5652.0,0,4804
